Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,jakarta barat,jakarta pusat,jakarta selatan,jakarta timur,jakarta utara
LeGreen Home Setiabudi,1103,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,447557.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
LeGreen Home Setiabudi,1104,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,437445,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
LeGreen Home Setiabudi,1105,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,438932.9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
LeGreen Home Setiabudi,1106,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,468670,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
LeGreen Home Setiabudi,1107,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,440682.3,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
LeGreen Home Setiabudi,1108,237250,jakarta selatan,1,8,-6.2071626,106.8249104,0.002740811,416028.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
Puri Sawo Manila Residences,1028,237494,jakarta selatan,0,8.3,-6.2808345,106.8368223,0.015184186,94994.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
OYO 1941 Aaa Residence Syariah,1030,237551,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,149159.6,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Nite & Day Jakarta - Roxy,1119,238000,jakarta pusat,2,8.1,-6.1672946,106.808378,0.005535169,88556.1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Nite & Day Jakarta - Roxy,1120,238000,jakarta pusat,2,8.1,-6.1672946,106.808378,0.005535169,143223,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1105,238054,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,215839.5556,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1106,238105,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,236027.7,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
OYO 2357 Syariah Grand Raudhah Near RSU Tanah Abang,1027,238430,jakarta pusat,1,8,-6.1903329,106.8170521,0.002633697,106504.9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
OYO Townhouse 2 Hotel Gunung Sahari Near Rs Hermina Kemayoran,1028,238794,jakarta pusat,3,8.5,-6.1556174,106.8367061,0.003421258,81467,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Sambina Prime Hotel by Danapati,1101,238888,jakarta barat,2.5,8.6,-6.1387834,106.7024497,0.022959348,150225.9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Sambina Prime Hotel by Danapati,1102,238888,jakarta barat,2.5,8.6,-6.1387834,106.7024497,0.022959348,191585,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Sambina Prime Hotel by Danapati,1103,238888,jakarta barat,2.5,8.6,-6.1387834,106.7024497,0.022959348,172775.9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Sambina Prime Hotel by Danapati,1104,238888,jakarta barat,2.5,8.6,-6.1387834,106.7024497,0.022959348,132875.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Paragon Wahid Hasyim,1027,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,209922.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1028,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,208321.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1029,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,208321.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1030,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,215062.6,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1031,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,209171.2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1101,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,202429.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1102,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,201809.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1103,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,210879.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1104,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,218621.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1105,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,247970.7778,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1106,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,255461.1111,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Paragon Wahid Hasyim,1107,238889,jakarta pusat,3,7.8,-6.186605,106.8312263,0.002479455,223563.875,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 842 Arafuru Residence Near Rs Duren Sawit,1119,239083,jakarta timur,0,8.4,-6.2399324,106.9097051,0.039251604,143677,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
OYO 101 Apple Platinum Near RS BUDI KEMULIAAN,1121,239257,jakarta pusat,2,8.4,-6.1851636,106.8193763,0.002861297,213151.3,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
DeGreen Inn Kebon Jeruk,1030,239525,jakarta barat,0,7.9,-6.2023004,106.7635645,0.02653233,125916.2,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
Hotel Huswah,1031,239575,jakarta barat,1,7.5,-6.1149562,106.6892388,0.003837417,179728.7,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
Capital O 4002 Aleander Hotel,1104,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003069153,156144.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1105,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003069153,129075.6667,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1106,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003069153,139763.8889,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1107,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003069153,126862.5,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1123,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,122446.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1124,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,119249.5,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1125,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,118447.4,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1126,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,122026.8,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1127,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,114204.5,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Capital O 4002 Aleander Hotel,1128,239652,jakarta pusat,0,8.2,-6.1668213,106.8319155,0.003179773,114766.6,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 1941 Aaa Residence Syariah,1028,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,155239.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1029,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,157314.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1104,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,172293.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1105,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,173070.3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1106,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,139783.8,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1107,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,141083.7,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1941 Aaa Residence Syariah,1108,239951,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,145886.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Hotel Arwana,1027,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,132430.5556,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1028,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,128775.7,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1029,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,118731.4,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1030,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,120731.4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1031,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,125241.8,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1101,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,122392.9,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1102,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,122392.9,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1103,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,134769.8889,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1104,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,123808.6,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1105,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,129108.7,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1106,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,121012.6,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1107,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,116624.7,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1108,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,123808.6,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Losari Blok M Hotel Jakarta,1027,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,220767.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1028,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,236666.6,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1029,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,253847.9,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1030,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,286407.9,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1031,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,220234,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1101,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,181824.8889,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1102,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,178070.2222,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1103,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,178070.2222,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1104,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,249954.9,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1105,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,254328,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1106,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,255608,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1107,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,261121.2,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1108,240000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,245221.7,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1027,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,109623.4444,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1028,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,119835.3333,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1029,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,122462.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1030,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,121538.2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1031,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,109438.2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1101,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,135635.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1102,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,108571.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1103,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,87601.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1104,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,103589.9,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1105,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,114925.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1106,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,114925.1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1107,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,113988.9,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1108,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,107503.5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Favehotel Melawai,1103,240000,jakarta selatan,2,8.3,-6.2442201,106.8015292,0.00150915,88881.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Hotel Arwana,1119,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,120950.5,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1120,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,135608.625,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1121,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,121439.9,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1122,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,140200.25,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1123,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,125623.8,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1124,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,122507.2,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1125,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,125623.8,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1126,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,125334.5,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1127,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,120325.8,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Arwana,1128,240000,jakarta barat,2,8.5,-6.1559516,106.8232598,0.004953915,123675.8,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1119,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,109533.1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1120,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,96097.1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1121,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,93046.4,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1122,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,79929.1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1123,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,88129,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1124,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,92777.1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1125,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,93926.8,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Sumi Hotel,1126,240000,jakarta barat,2,7.9,-6.1491051,106.8242908,0.001202547,102939.6,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Rota Hotel,1119,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,297343.9,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Rota Hotel,1120,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,295558,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Rota Hotel,1124,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,290551.8,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Rota Hotel,1125,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,290707.1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Rota Hotel,1126,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,333843.75,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Rota Hotel,1127,240000,jakarta pusat,2,7.9,-6.1872222,106.8280556,0.001256001,323304.3333,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
The London Living Kebagusan City,1119,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,149884,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1120,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,159882.5,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1121,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,152946.6667,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1122,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,216620.5556,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1123,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,227942,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1124,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,304446.9,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1125,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,221878.1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1126,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,254159.6,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1127,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,224948.4,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
The London Living Kebagusan City,1128,240000,jakarta selatan,2,8,-6.3076872,106.8356617,0.022410777,202262.7,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1119,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,112036.1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1120,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,172018.6667,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1121,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,104449.4,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1122,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,98088.8,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1123,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,115878.3,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1124,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,109074.2,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1125,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,106956.2,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1126,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,96125.1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1127,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,109173,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Whiz Hotel Falatehan Jakarta,1128,240000,jakarta selatan,2,8.3,-6.242682,106.8018184,0.001128409,103508.6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Favehotel Melawai,1128,240000,jakarta selatan,2,8.3,-6.2442201,106.8015292,0.00150915,109888.6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Kemang Eleven,1119,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,409155.6,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1120,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,265254.25,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1121,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,358124.3,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1122,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,429386.9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1123,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,357843.7778,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1124,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,344765,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1125,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,460162.9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1126,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,399645,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1127,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,261561.3333,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1128,240239,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,372360.5556,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1127,240772,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,156581.625,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1031,240980,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,206625.7778,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
New Mirah,1027,241162,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,119074.5556,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1028,241162,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,89758.77778,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1104,241162,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,94018.8,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
