Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,jakarta barat,jakarta pusat,jakarta selatan,jakarta timur,jakarta utara
Kutaraja Hotel,1118,270000,jakarta pusat,3,8.3,-6.1889824,106.8354644,0.003291777,169448.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Kutaraja Hotel,1119,270000,jakarta pusat,3,8.3,-6.1889824,106.8354644,0.003291777,167820.2,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Losari Blok M Hotel Jakarta,1112,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,194882.4,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1113,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,222951.5,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1114,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,221908.2,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1115,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,234455.6667,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1116,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,250756,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1117,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,194474,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1118,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,237438.7778,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1119,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,226368.6,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1120,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,224213.4,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Losari Blok M Hotel Jakarta,1121,270000,jakarta selatan,2,8.2,-6.243993761,106.7983168,0.002068563,237488.2,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1112,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,292229.8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1114,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,341593.9,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1115,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,237265.2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1116,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,243083.8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1117,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,275822.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1118,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,263310.4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1119,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,276420.5,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1120,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,252929.8571,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Gran Inn Residence,1121,270000,jakarta selatan,3,8.8,-6.213369,106.842923,0.00801474,302288.6,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Orange Inn Hotel,1031,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,86662.1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Orange Inn Hotel,1101,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,65452.22222,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Orange Inn Hotel,1115,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,92122.7,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Orange Inn Hotel,1116,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,69253,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Orange Inn Hotel,1117,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,68510,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Orange Inn Hotel,1118,270270,jakarta barat,0,0,-6.1501621,106.8245339,0.001226455,99178.88889,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Kemang Eleven,1020,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,371502.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1021,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,309302.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1024,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,309302.2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1025,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,296275.3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1026,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,284866.4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1027,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,324544.4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1028,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,348263,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1031,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,280123,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Kemang Eleven,1101,270271,jakarta selatan,3,7.8,-6.2566709,106.8150842,0.00369381,260452.4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
OYO 90244 Hotel Antara,1113,270298,jakarta pusat,0,7.8,-6.1662751,106.8328786,0.003155031,100988.5556,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Grand Paragon Hotel,1024,270588,jakarta barat,4,8.1,-6.1517083,106.8168816,0.003074353,218825.5556,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Paragon Hotel,1025,270588,jakarta barat,4,8.1,-6.1517083,106.8168816,0.003074353,208706,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Paragon Hotel,1026,270588,jakarta barat,4,8.1,-6.1517083,106.8168816,0.003074353,201398.1111,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Paragon Hotel,1027,270588,jakarta barat,4,8.1,-6.1517083,106.8168816,0.003074353,250436.75,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hotel Rivoli Senen Jakarta,1117,270600,jakarta pusat,3,8.4,-6.1840518,106.8442792,0.004430036,59645.875,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Blue Sky Hotel Petamburan,1020,271084,jakarta barat,3,8.3,-6.1998886,106.8019887,0.005911268,144572.2222,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Blue Sky Hotel Petamburan,1021,271084,jakarta barat,3,8.3,-6.1998886,106.8019887,0.005911268,56190.22222,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Blue Sky Hotel Petamburan,1023,271084,jakarta barat,3,8.3,-6.1998886,106.8019887,0.005911268,97269,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kartika One Hotel - Jakarta,1020,271084,jakarta selatan,3,8.4,-6.3443819,106.8337316,0.051881637,181320.8889,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
Kartika One Hotel - Jakarta,1021,271084,jakarta selatan,3,8.4,-6.3443819,106.8337316,0.051881637,191456.9,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
Hotel Anders,1020,271359,jakarta barat,0,8.4,-6.1853853,106.7852868,0.010256466,88848.85714,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
OYO Townhouse 1 Hotel Salemba Near RS PGI Cikini,1114,271457,jakarta pusat,3,8,-6.198036,106.851727,0.007332754,175594.3,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO Townhouse 1 Hotel Salemba Near RS PGI Cikini,1028,271633,jakarta pusat,3,8,-6.198036,106.851727,0.007332754,142176.2,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
KoolKost Syariah near Stasiun Poris Tangerang,1120,271653,jakarta barat,2.5,7.3,-6.1637949,106.6819351,0.039436673,54927.44444,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1030,271994,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,284560.6,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
Central Front One Inn Jakarta Airport,1020,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,180846,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1021,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,122906.5556,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1022,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,188313.6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1023,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,165128.2222,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1024,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,127809.8,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1025,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,121647.3333,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1026,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,131378.4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1027,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,108156,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1028,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,133298.1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1029,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,124264.8,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1030,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,146299.8,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Central Front One Inn Jakarta Airport,1031,272000,jakarta selatan,2,8.3,-6.1198086,106.6867684,0.00474548,104974.4444,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Cipta Hotel Wahid Hasyim,1020,272041,jakarta pusat,2,8.3,-6.1873966,106.8286388,0.001523995,193986.2222,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 3963 Safira Homestay Syariah,1023,272957,jakarta timur,0,8.2,-6.2619498,106.8778804,0.018763702,136206.9,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
U Stay Hotel Mangga Besar,1020,273000,jakarta barat,3,8.1,-6.1490706,106.833433,0.003397375,107497,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
U Stay Hotel Mangga Besar,1021,273000,jakarta barat,3,8.1,-6.1490706,106.833433,0.003397375,94106.22222,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
U Stay Hotel Mangga Besar,1022,273000,jakarta barat,3,8.1,-6.1490706,106.833433,0.003397375,93152.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
RedStar Hotel,1120,273000,jakarta barat,2,8.4,-6.1519203,106.8257463,0.002358096,67248.7,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
New Mirah,1024,273089,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,95310.7,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1121,273204,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003851631,105013.4,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
OYO 780 Acg House Kalibata Syariah,1022,273446,jakarta selatan,1.5,8.6,-6.260641,106.8376525,0.012875295,387641.8,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
OYO 1487 Residence Khoe Near RS Royal Taruma,1120,273506,jakarta barat,1.5,8.2,-6.1704018,106.7831297,0.006246219,186507.625,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
Puri Mega Hotel,1020,273600,jakarta pusat,1,8.2,-6.1938004,106.8612644,0.00658498,87688.88889,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Puri Mega Hotel,1021,273600,jakarta pusat,1,8.2,-6.1938004,106.8612644,0.00658498,81309.8,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Puri Mega Hotel,1025,273600,jakarta pusat,1,8.2,-6.1938004,106.8612644,0.00658498,86755.6,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Puri Mega Hotel,1026,273600,jakarta pusat,1,8.2,-6.1938004,106.8612644,0.00658498,127807.7,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Puri Mega Hotel,1027,273600,jakarta pusat,1,8.2,-6.1938004,106.8612644,0.00658498,124083,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1025,273615,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,95173.5,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
OYO 1941 Aaa Residence Syariah,1024,273718,jakarta timur,1,8.1,-6.2625803,106.8680575,0.016713838,127332.9,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1421 Kasmaran Guest House Syariah,1030,273862,jakarta timur,1,8,-6.2896834,106.8549024,0.023645536,123921,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
OYO 842 Arafuru Residence Near Rs Duren Sawit,1029,274047,jakarta timur,0,8.4,-6.2399324,106.9097051,0.039251604,145650.6,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
OYO 1421 Kasmaran Guest House Syariah,1101,274821,jakarta timur,1,8,-6.2896834,106.8549024,0.023645536,163402.8,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
OYO 842 Arafuru Residence Near Rs Duren Sawit,1101,274841,jakarta timur,0,8.4,-6.2399324,106.9097051,0.039251604,147863.1111,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
New Mirah,1026,274868,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,96979.44444,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1027,274868,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,94495,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1028,274868,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,92714.5,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
New Mirah,1030,274868,jakarta pusat,0,6.2,-6.15129,106.8355858,0.003693467,100493.9,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
d'primahotel ITC Mangga Dua,1120,274873,jakarta pusat,2,8.5,-6.1385545,106.822311,0.005304505,83061.6,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 371 Kwitang Guest House Near RSPAD Gatot Soebroto,1115,274930,jakarta pusat,1,8.4,-6.1842459,106.8409235,0.004349973,263871.8889,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Hotel 88 Mangga Besar VIII,1022,275000,jakarta barat,2,8.3,-6.1507519,106.8256059,0.001610935,83165,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hotel 88 Mangga Besar VIII,1027,275000,jakarta barat,2,8.3,-6.1507519,106.8256059,0.001610935,73439.44444,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Nite & Day Jakarta - Mangga Besar,1023,275000,jakarta barat,2,8,-6.136759,106.8044257,0.010540045,135598,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Nite & Day Jakarta - Mangga Besar,1024,275000,jakarta barat,2,8,-6.136759,106.8044257,0.010540045,138098,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Nite & Day Jakarta - Mangga Besar,1030,275000,jakarta barat,2,8,-6.136759,106.8044257,0.010540045,130723,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Nite & Day Jakarta - Mangga Besar,1031,275000,jakarta barat,2,8,-6.136759,106.8044257,0.010540045,137998,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1021,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,83672.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1022,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,81400.22222,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1025,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,79415.1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1026,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,82613.55556,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1027,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,81232.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1028,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,86372.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1029,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,84336.6,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1101,275000,jakarta barat,2,8.2,-6.148753,106.827196,0.002319599,62611.7,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Antoni Hotel,1031,275000,jakarta barat,3,8,-6.1510412,106.81763,0.002513196,165605.6,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Antoni Hotel,1101,275000,jakarta barat,3,8,-6.1510412,106.81763,0.002513196,153127.1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hotel Nusantara Indah,1030,275000,jakarta pusat,1,7.7,-6.1918136,106.814568,0.003212881,77174.33333,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Clay Hotel,1030,275000,jakarta pusat,2,8.1,-6.2006575,106.8235644,0.004080463,885700.875,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
Clay Hotel,1031,275000,jakarta pusat,2,8.1,-6.2006575,106.8235644,0.004080463,653862.9,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
Clay Hotel,1101,275000,jakarta pusat,2,8.1,-6.2006575,106.8235644,0.004080463,659938,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1024,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,79204,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1025,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,113805.7,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1026,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,122688.2222,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1027,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,94550.1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1028,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,105504.4,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1029,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,110802.1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1031,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,99268.8,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal City Hotel Tomang Jakarta,1101,275000,jakarta pusat,3,8,-6.1719038,106.8081936,0.006027576,104819.3,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Wisma Tebet,1031,275000,jakarta selatan,1,7.9,-6.2297171,106.8527937,0.00821135,77249.3,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Hotel Permata Bandara,1020,275000,jakarta selatan,1,8.3,-6.1399414,106.6854382,0.018978165,155368.8571,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Hotel Permata Bandara,1021,275000,jakarta selatan,1,8.3,-6.1399414,106.6854382,0.018978165,80738,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Hotel Permata Bandara,1027,275000,jakarta selatan,1,8.3,-6.1399414,106.6854382,0.018978165,81150.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Hotel Permata Bandara,1028,275000,jakarta selatan,1,8.3,-6.1399414,106.6854382,0.018978165,81150.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Hotel Permata Bandara,1101,275000,jakarta selatan,1,8.3,-6.1399414,106.6854382,0.018978165,97991.75,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Roemah Djatinegara,1020,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,86606,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1021,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,84611.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1022,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,77491.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1023,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,83339.4,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1024,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,78652.5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1025,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,89725.1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1026,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,131334.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1027,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,126480.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1028,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,84965.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1029,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,82518.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1030,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,89359.2,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Roemah Djatinegara,1031,275000,jakarta timur,2,7.3,-6.212612,106.861709,0.011607454,79752.7,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Front One Cabin Sunter,1020,275000,jakarta utara,1,8.1,-6.1385247,106.8693604,0.017790146,325420.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
An Hotel Jakarta,1021,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,649871.5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1022,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,656035.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1023,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,650695.7,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1024,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,644396.7,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1025,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,630545,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1026,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,685902.5556,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1027,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,702431.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
An Hotel Jakarta,1028,275000,jakarta selatan,2,8,-6.2226558,106.8228063,0.004271598,674080.8,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Altona Hotel,1112,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,74807.22222,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1115,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,61995.2,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1116,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,61153.2,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1117,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,62400.55556,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Altona Hotel,1118,275000,jakarta barat,2,8.3,-6.148753,106.827196,0.002319599,63733.88889,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hotel Celvasha,1112,275000,jakarta pusat,2,8.3,-6.1830905,106.8119141,0.005759229,119410.5,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Hotel Celvasha,1113,275000,jakarta pusat,2,8.3,-6.1830905,106.8119141,0.005759229,150562.625,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
