Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,blora,semarang,cilacap,wonogiri,banyumas,temanggung,tegal,klaten,banjarnegara,pemalang,wonosobo,surakarta,magelang,grobogan,pekalongan,sukoharjo,karanganyar,kebumen,rembang,boyolali,jepara,pati,purbalingga,salatiga,brebes,kudus,demak,kendal,purworejo
Quirin Hotel Semarang,1022,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,659076.4,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1023,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,412063.8,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1024,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,369793.5,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1025,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,404501.875,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1026,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,409075.3333,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1027,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,732251.625,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1028,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,1190240.857,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1029,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,603831.3333,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1030,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,506070.4444,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1031,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,263080.2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1020,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,57804.8,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1021,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,55720.6,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1022,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,87606.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1024,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,53344.3,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1027,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,46103,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1028,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,48048.55556,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Dalu Semarang,1029,235000,semarang,2,8.3,-7.0062557,110.4577424,0.017948799,60737,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Surya Indah Salatiga,1023,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,108540.7778,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1024,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,127598,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1030,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,246588,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CityOne Xpress Semarang,1101,235000,semarang,1,8,-7.0054981,110.4428962,0.013144798,54661.75,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1020,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,271465.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1021,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,273259.8571,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1024,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,256644.625,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1025,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,234321.1111,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1026,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,250621.5556,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1028,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,261595.7,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1101,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.014078933,316313.4444,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Permata Gombong,1020,235000,kebumen,0,8.5,-7.6086158,109.5031392,0.133429568,84739.77778,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Permata Gombong,1026,235000,kebumen,0,8.5,-7.6086158,109.5031392,0.133429568,122915.2222,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Citradream Semarang,1020,235000,semarang,2,8.4,-6.9808762,110.4103582,0.004079531,293908.8889,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruuman Hotel Simpanglima Semarang,1021,235000,semarang,2,8.4,-6.9928959,110.42403,0.003321925,186675,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loji Hotel Solo,1020,235000,surakarta,3,8.4,-7.5587473,110.819725,0.003708923,76189.11111,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loji Hotel Solo,1021,235000,surakarta,3,8.4,-7.5587473,110.819725,0.003708923,76189.11111,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARON Hotel Purwokerto,1028,235000,banyumas,0,8.5,-7.4238061,109.2273053,0.009961991,78804.11111,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homi Semarang,1030,235000,semarang,0,8.6,-6.9853466,110.4544335,0.015460441,71573.88889,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homi Semarang,1031,235000,semarang,0,8.6,-6.9853466,110.4544335,0.015460441,58026.125,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Surya Indah Salatiga,1112,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,258066.75,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1114,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,115488.5,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1115,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,107255.1111,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1116,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,113642.4444,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1117,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,119729.125,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Surya Indah Salatiga,1118,235000,salatiga,1,8.1,-7.3085847,110.4900447,0.035712835,112685,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hotel Indah Jaya Solo,1112,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,99308.66667,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1113,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,100098.5714,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1114,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,81033.44444,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1115,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,72913.11111,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1116,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,57534.4,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1117,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,54536.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1118,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,81081.22222,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1119,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,83418.71429,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1120,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,70153.28571,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Indah Jaya Solo,1121,235000,surakarta,1,0,-7.5584555,110.8191825,0.003763891,70585.4,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Candi Indah-AKPOL Semarang,1117,235000,semarang,3,8.3,-7.0224506,110.4223918,0.010216048,154166.2222,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Candi Indah-AKPOL Semarang,1118,235000,semarang,3,8.3,-7.0224506,110.4223918,0.010216048,358234,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Candi Indah-AKPOL Semarang,1121,235000,semarang,3,8.3,-7.0224506,110.4223918,0.010216048,182548.9,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Grand Setia Kawan,1112,235000,surakarta,3,7.1,-7.5499256,110.8153681,0.006090816,128914.3333,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Grand Setia Kawan,1113,235000,surakarta,3,7.1,-7.5499256,110.8153681,0.006090816,179219,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Grand Setia Kawan,1119,235000,surakarta,3,7.1,-7.5499256,110.8153681,0.006090816,187740.5556,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Grand Setia Kawan,1120,235000,surakarta,3,7.1,-7.5499256,110.8153681,0.006090816,108723.625,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Permata Gombong,1115,235000,kebumen,0,8.5,-7.6086158,109.5031392,0.133429568,92045.11111,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Permata Gombong,1116,235000,kebumen,0,8.5,-7.6086158,109.5031392,0.133429568,95666.44444,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Luvido Simpang Lima,1112,235000,semarang,0,8.3,-6.9928565,110.4232527,0.003415694,309276.4,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Luvido Simpang Lima,1114,235000,semarang,0,8.3,-6.9928565,110.4232527,0.003415694,208221.5,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Luvido Simpang Lima,1119,235000,semarang,0,8.3,-6.9928565,110.4232527,0.003415694,285486.7143,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1112,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,413830.2,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1114,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,262143.1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1115,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,320477.1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1116,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,441853.3,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1119,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,683098,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirin Hotel Semarang,1121,235000,semarang,2,8.5,-6.9753994,110.4205028,0.003006946,307751.125,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1114,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.015202783,199367.9,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1118,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.015202783,326383.4444,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Multazam Syariah Hotel,1121,235000,sukoharjo,2,8.6,-7.5549698,110.7701535,0.015202783,239477.4444,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Star Hotel Solo,1023,235294,surakarta,2,8.3,-7.5599461,110.8234863,0.0051851,204510.2857,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondok Utami Asri,1023,235294,karanganyar,0,7.4,-7.5683838,110.8756746,0.032940445,89193.22222,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pondok Utami Asri,1030,235294,karanganyar,0,7.4,-7.5683838,110.8756746,0.032940445,56615.25,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pondok Utami Asri,1113,235294,karanganyar,0,7.4,-7.5683838,110.8756746,0.032940445,113400.7778,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1020,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,88968.11111,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1021,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,86199.44444,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1022,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,94595.44444,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1024,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,73001.22222,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1025,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,79885.55556,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1026,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,81790.88889,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1027,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,77694.33333,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1028,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,71069.44444,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1029,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,64676.22222,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1031,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,85020.8,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1101,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,85747.66667,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1114,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,86610.3,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1115,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,85949.6,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1116,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,81336.8,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1117,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,80760.6,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1118,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,79783.4,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1119,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,77079.375,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalia Hotel Baturaden,1121,235295,banyumas,1,8,-7.3153817,109.2293388,0.022928598,72006,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90309 Hotel Asri 2,1118,235399,banjarnegara,0,8.6,-7.3993229,109.6913324,0.153207679,129425.5,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3930 Griya Loka Syariah,1030,235422,semarang,1,8.1,-7.0001232,110.4243461,0.00576619,124604,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondok Utami Asri,1021,235500,karanganyar,0,7.4,-7.5683838,110.8756746,0.032940445,101237,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pondok Utami Asri,1022,235500,karanganyar,0,7.4,-7.5683838,110.8756746,0.032940445,62294.375,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
